adjacent_exact_or_range,authoritative_realized_pnl_sum,bucket_count,buckets,buy_usd,cashflow_pnl_before_resolution,city,closed_yes_asset_count,has_transform_events,max_entry_state_payout,max_entry_state_pnl,max_remaining_state_payout,min_entry_state_payout,min_entry_state_pnl,min_remaining_state_payout,net_cost_after_pre_resolution_sells,open_or_unresolved_yes_asset_count,sell_usd,state_model_note,state_model_valid,unequal_share_ratio_entry,unit,weather_date,weather_metric,winner_bucket_labels,winner_in_visible_yes_basket
False,23.963997,2,13°C|15°C,10.954,23.383999998199997,London,1,False,114.0,103.04599999999999,2.0,2.0,-8.954,0.0,-23.383999998199997,1,34.3379999982,non_overlapping_yes_buckets,True,57.0,C,2026-03-24,high,13°C,True
False,nan,1,33°C,3.181500000153,-3.181500000153,Lucknow,0,False,26.97,23.788499999846998,26.97,26.97,23.788499999846998,26.97,3.181500000153,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-24,high,,False
False,2.930092,1,18°C,10.804104999487459,2.92869500242754,Milan,1,False,40.015202,29.211097000512545,0.005202000000004148,40.015202,29.211097000512545,0.005202000000004148,-2.92869500242754,0,13.732800001914999,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-24,high,,False
False,36.152412,1,19°C,12.9131,36.1524,Paris,1,False,84.59,71.6769,0.0,84.59,71.6769,0.0,-36.1524,0,49.0655,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-24,high,19°C,True
False,38.876771,3,between 68-69°F|between 70-71°F|74°F or higher,110.47869400038898,38.87631600310901,San Francisco,3,False,253.682133,143.20343899961102,0.0021329999999863958,130.59,20.11130599961102,0.0,-38.87631600310901,0,149.355010003498,non_overlapping_yes_buckets,True,1.9425846772340913,F,2026-03-24,high,74°F or higher,True
False,nan,1,31°C,4.0,-4.0,Sao Paulo,0,False,100.0,96.0,100.0,100.0,96.0,100.0,4.0,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-24,high,,False
False,-20.0,1,23°C,20.0,-20.0,Taipei,1,False,200.0,180.0,200.0,200.0,180.0,200.0,20.0,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-24,high,,False
False,-0.260822,2,22°C|23°C or higher,4.4108899952,-1.1674400007279995,Tel Aviv,1,False,280.76,276.34911000479997,67.99,168.0,163.5891100048,33.69999999999999,1.1674400007279995,1,3.2434499944720003,non_overlapping_yes_buckets,True,1.6711904761904761,C,2026-03-24,high,,False
True,5.746162,2,28°C|29°C,26.785149998315003,5.745849993323002,Buenos Aires,2,False,357.11,330.32485000168504,102.08000000000001,213.05,186.264850001685,0.0,-5.745849993323002,0,32.530999991638005,non_overlapping_yes_buckets,True,1.676179300633654,C,2026-03-25,high,,False
False,-3.406594,1,between 70-71°F,5.1146000005,-3.4066000015160003,Los Angeles,1,False,24.560000000000002,19.4453999995,3.552713678800501e-15,24.560000000000002,19.4453999995,3.552713678800501e-15,3.4066000015160003,0,1.707999998984,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-25,high,,False
False,-5.259314,1,35°C,5.259509,-5.259509,Lucknow,1,False,104.41578,99.156271,104.41578,104.41578,99.156271,104.41578,5.259509,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-25,high,,False
False,20.0,1,between 50-51°F,16.0,20.0,New York City,1,False,40.0,24.0,0.0,40.0,24.0,0.0,-20.0,0,36.0,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-25,high,between 50-51°F,True
True,50.691316,2,13°C|14°C,8.93085000139,50.69074799402344,Paris,2,False,167.0,158.06914999861,0.004573999999990974,62.19,53.25914999861,0.0,-50.69074799402344,0,59.62159799541344,non_overlapping_yes_buckets,True,2.6853191831484162,C,2026-03-25,high,13°C,True
True,-1.2571140000000005,3,31°C|32°C|33°C,35.68418498973828,-1.266184989738278,Sao Paulo,3,False,523.8647,488.1805150102617,523.8647,152.862776,117.17859101026173,102.862776,1.266184989738278,0,34.418,non_overlapping_yes_buckets,True,3.4270259490773607,C,2026-03-25,high,,False
True,3.7129009999999996,2,13°C|14°C,74.811999995135,3.712800008283992,Seoul,2,False,111.55,36.738000004865,76.55,105.21,30.398000004864997,0.0,-3.712800008283992,0,78.52480000341899,non_overlapping_yes_buckets,True,1.0602604315179165,C,2026-03-25,high,13°C,True
True,28.10169,2,24°C|25°C,1.9200959999999998,27.981614001,Taipei,1,False,30.0,28.079904,20.016,20.016,18.095903999999997,0.0,-27.981614001,1,29.901710001,non_overlapping_yes_buckets,True,1.4988009592326141,C,2026-03-25,high,24°C,True
False,64.431225,1,18°C,44.739600001564,64.42889599916313,Wellington,1,False,128.44,83.700399998436,0.006473999999997204,128.44,83.700399998436,0.006473999999997204,-64.42889599916313,0,109.16849600072713,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-25,high,18°C,True
False,-0.207502,1,27°C,24.350399997714003,-0.21400199771355233,Buenos Aires,1,False,73.16,48.80960000228599,0.019396000000000413,73.16,48.80960000228599,0.019396000000000413,0.21400199771355233,0,24.13639800000045,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-26,high,,False
False,79.53209600000001,1,between 84-85°F,10.068,79.53200000000001,Dallas,1,False,112.0,101.932,0.0,112.0,101.932,0.0,-79.53200000000001,0,89.60000000000001,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-26,high,between 84-85°F,True
False,-0.0589,1,between 78-79°F,10.5,-0.05889999999999951,Denver,1,False,50.0,39.5,0.0,50.0,39.5,0.0,0.05889999999999951,0,10.4411,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-26,high,,False
False,14.611389999999995,4,23°C|24°C|27°C|28°C or higher,39.011660001121996,14.611579998878,Hong Kong,4,False,400.0,360.988339998878,0.0,50.0,10.988339998878004,0.0,-14.611579998878,0,53.623239999999996,non_overlapping_yes_buckets,True,8.0,C,2026-03-26,high,28°C or higher,True
False,9.690371999999998,3,15°C or below|16°C|17°C,41.36252999952,-3.4985120018817355,Madrid,2,False,186.8986,145.53607000047998,102.69859999999998,52.75,11.38747000048,0.007335999999995124,3.4985120018817355,1,37.864017997638264,non_overlapping_yes_buckets,True,3.5431014218009476,C,2026-03-26,high,17°C,True
True,-3.4205949999999996,2,4°C|5°C,15.380650000192,-15.380650000192,Munich,1,False,68.56,53.179349999808004,68.56,52.0,36.619349999808,52.0,15.380650000192,1,0.0,non_overlapping_yes_buckets,True,1.3184615384615386,C,2026-03-26,high,,False
False,22.687198999999996,3,between 70-71°F|between 72-73°F|74°F or higher,101.769099999204,17.408099997864,San Francisco,3,True,214.21,112.440900000796,10.5578,34.99,-66.77909999920399,0.0,-17.408099997864,0,119.177199997068,non_overlapping_yes_buckets,True,6.122034867104887,F,2026-03-26,high,between 70-71°F,True
False,22.048292000000004,3,29°C|31°C|32°C or higher,59.241160005085995,16.394938997372527,Sao Paulo,1,False,250.06,190.81883999491401,65.99,26.24,-33.00116000508599,0.008237000000008265,-16.394938997372527,2,75.63609900245852,non_overlapping_yes_buckets,True,9.529725609756099,C,2026-03-26,high,,False
False,-3.9,3,14°C|15°C|16°C or higher,17.9,-13.899999999999999,Seoul,1,False,150.0,132.1,150.0,50.0,32.1,50.0,13.899999999999999,2,4.0,non_overlapping_yes_buckets,True,3.0,C,2026-03-26,high,,False
False,80.765499,2,26°C|27°C or higher,18.00276,80.76544000000001,Taipei,2,False,122.13,104.12724,113.47999999999999,106.8,88.79724,0.0,-80.76544000000001,0,98.76820000000001,non_overlapping_yes_buckets,True,1.1435393258426967,C,2026-03-26,high,27°C or higher,True
True,57.390676,2,9°C|10°C,19.231079998633003,57.390534001172284,Toronto,2,False,104.63,85.39892000136699,0.0004809999999935144,27.09,7.858920001366997,0.0,-57.390534001172284,0,76.62161399980529,non_overlapping_yes_buckets,True,3.8623108157991877,C,2026-03-26,high,10°C,True
False,nan,1,20°C or higher,11.132100000000001,-6.632900000000001,Wellington,0,False,51.19,40.0579,23.069999999999997,51.19,40.0579,23.069999999999997,6.632900000000001,1,4.4992,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-26,high,,False
True,26.316263999999997,4,25°C|26°C|27°C|28°C,26.388259999132,23.432359002068242,Buenos Aires,3,False,200.0,173.611740000868,36.86,36.86,10.471740000868,0.0,-23.432359002068242,1,49.82061900120024,non_overlapping_yes_buckets,True,5.425935973955507,C,2026-03-27,high,26°C,True
False,-6.736479,1,between 82-83°F,6.73659999926,-6.73659999926,Houston,1,False,80.2,73.46340000074001,80.2,80.2,73.46340000074001,80.2,6.73659999926,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-27,high,,False
False,nan,1,between 72-73°F,17.4295,-13.8375,Los Angeles,0,False,111.85,94.42049999999999,40.00999999999999,111.85,94.42049999999999,40.00999999999999,13.8375,1,3.5920000000000005,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-27,high,,False
False,-13.807295999999997,8,7°C|8°C|9°C|10°C|13°C|14°C|15°C|16°C or higher,121.85315800575195,-13.810480005751955,Seoul,8,False,388.53999999999996,266.686841994248,388.53999999999996,94.55,-27.303158005751953,0.0,13.810480005751955,0,108.042678,non_overlapping_yes_buckets,True,4.109360126916975,C,2026-03-27,high,13°C,True
False,32.938508,2,24°C|27°C or higher,20.528,32.938480000000006,Buenos Aires,2,False,1000.0,979.472,1000.0,53.52,32.992000000000004,0.0,-32.938480000000006,0,53.466480000000004,non_overlapping_yes_buckets,True,18.684603886397607,C,2026-03-28,high,27°C or higher,True
True,-4.886546,2,between 58-59°F|between 60-61°F,20.958508998469423,-4.886708998469427,Dallas,2,False,163.292809,142.33430000153058,77.58000000000001,116.95,95.99149100153058,76.99280900000001,4.886708998469427,0,16.071799999999996,non_overlapping_yes_buckets,True,1.3962617272338607,F,2026-03-28,high,,False
False,1.334193,2,between 76-77°F|80°F or higher,110.679900004251,1.3340999955409956,Denver,2,False,120.87,10.190099995749009,0.0,29.87,-80.80990000425099,0.0,-1.3340999955409956,0,112.01399999979199,non_overlapping_yes_buckets,True,4.046534984934717,F,2026-03-28,high,80°F or higher,True
False,3.483136,1,between 42-43°F,54.283099999074,3.483100001703008,New York City,1,False,80.99,26.706900000925998,0.0,80.99,26.706900000925998,0.0,-3.483100001703008,0,57.766200000777005,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-28,high,between 42-43°F,True
False,-0.35009999999999997,1,9°C,1.2837,-0.3501000000000001,Paris,1,False,11.67,10.3863,0.0,11.67,10.3863,0.0,0.3501000000000001,0,0.9336,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-28,high,,False
False,31.7,2,between 72-73°F|74°F or higher,11.15,31.700000000000003,San Francisco,2,False,50.0,38.85,0.0,5.0,-6.15,0.0,-31.700000000000003,0,42.85,non_overlapping_yes_buckets,True,10.0,F,2026-03-28,high,between 72-73°F,True
False,-3.988,3,8°C or below|9°C|10°C,4.21865,-4.21865,Seoul,2,False,236.0,231.78135,236.0,32.95,28.731350000000003,32.95,4.21865,1,0.0,non_overlapping_yes_buckets,True,7.1623672230652495,C,2026-03-28,high,,False
True,19.471018,2,20°C|21°C,11.49427899817543,17.55012100182457,Taipei,1,False,38.609556999999995,27.115278001824564,38.609556999999995,31.57,20.07572100182457,0.0,-17.55012100182457,1,29.044400000000003,non_overlapping_yes_buckets,True,1.222982483370288,C,2026-03-28,high,21°C,True
True,0.4585,2,9°C|10°C,91.24120000187,-11.434800001870002,Ankara,1,False,128.72,37.47879999813,30.64,30.64,-60.60120000187,0.0,11.434800001870002,1,79.8064,non_overlapping_yes_buckets,True,4.201044386422977,C,2026-03-29,high,10°C,True
True,-10.269291,5,24°C|25°C|26°C|27°C|28°C,38.296913000008544,10.021806991296451,Buenos Aires,4,False,244.5252,206.22828699999147,175.7752,23.52,-14.776913000008545,0.0,-10.021806991296451,1,48.318719991304995,non_overlapping_yes_buckets,True,10.396479591836735,C,2026-03-29,high,27°C,True
True,128.312661,3,24°C|25°C|26°C,25.273016997890167,117.41748300210982,Hong Kong,2,False,400.0,374.7269830021098,400.0,50.012769,24.73975200210983,0.009659999999996671,-117.41748300210982,1,142.6905,non_overlapping_yes_buckets,True,7.997957481618345,C,2026-03-29,high,25°C,True
False,124.88508299999998,3,15°C|16°C|17°C or higher,30.106140997753997,124.88387900224602,Seoul,3,False,168.993525,138.887384002246,151.06,50.0,19.893859002246003,0.0035249999999962256,-124.88387900224602,0,154.99002000000002,non_overlapping_yes_buckets,True,3.3798705,C,2026-03-29,high,16°C,True
True,24.869016,2,18°C|19°C,10.100899999687,16.423900000312997,Shanghai,1,False,50.0,39.899100000313,50.0,27.63,17.529100000313,0.0,-16.423900000312997,1,26.5248,non_overlapping_yes_buckets,True,1.8096272167933407,C,2026-03-29,high,18°C,True
False,117.045839,2,22°C or below|23°C,47.754020001468,106.46763699853202,Taipei,1,False,308.51,260.755979998532,58.50999999999999,152.06,104.305979998532,0.03334499999999707,-106.46763699853202,1,154.22165700000002,non_overlapping_yes_buckets,True,2.02887018282257,C,2026-03-29,high,22°C or below,True
False,1.165021,1,16°C,25.1844609998,1.161739002200001,Warsaw,1,False,67.49846,42.3139990002,0.008459999999999468,67.49846,42.3139990002,0.008459999999999468,-1.161739002200001,0,26.346200002,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-29,high,,False
False,-1.0,1,between 70-71°F,3.0,-1.0,Atlanta,1,False,50.0,47.0,0.0,50.0,47.0,0.0,1.0,0,2.0,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-30,high,,False
True,59.424596,2,30°C|31°C,38.008710998000126,52.27878500107663,Buenos Aires,1,False,292.649658,254.64094700199985,57.839657999999986,86.149861,48.141150001999875,0.027197000000001026,-52.27878500107663,1,90.28749599907675,non_overlapping_yes_buckets,True,3.3969835192189106,C,2026-03-30,high,30°C,True
False,-5.492872,1,between 80-81°F,5.47810617083568,-5.47810617083568,Dallas,1,False,91.49940000000001,86.02129382916434,91.49940000000001,91.49940000000001,86.02129382916434,91.49940000000001,5.47810617083568,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-30,high,,False
False,-19.304605000000002,2,between 76-77°F|between 82-83°F,19.143036864765868,-19.143036864765868,Denver,2,False,85.13226,65.98922313523414,85.13226,72.06792,52.92488313523413,72.06792,19.143036864765868,0,0.0,non_overlapping_yes_buckets,True,1.1812781609348515,F,2026-03-30,high,,False
False,-5.0,1,25°C,5.0,-5.0,Hong Kong,1,False,500.0,495.0,500.0,500.0,495.0,500.0,5.0,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-30,high,,False
False,nan,1,12°C,0.4,-0.4,Istanbul,0,False,10.0,9.6,10.0,10.0,9.6,10.0,0.4,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-30,high,,False
False,-3.0,1,19°C,3.0,-3.0,Mexico City,1,False,100.0,97.0,100.0,100.0,97.0,100.0,3.0,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-30,high,,False
False,121.490482,1,12°C or higher,135.0,121.47999199975641,Moscow,1,False,270.0,135.0,0.021058999999979733,270.0,135.0,0.021058999999979733,-121.47999199975641,0,256.4799919997564,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-30,high,12°C or higher,True
False,-1.754806,4,between 66-67°F|between 68-69°F|between 74-75°F|76°F or higher,18.424866176640002,-1.7208161766400032,San Francisco,4,False,98.81536,80.39049382336,0.008879999999999555,9.52888,-8.895986176640003,0.0,1.7208161766400032,0,16.70405,non_overlapping_yes_buckets,True,10.370091763145302,F,2026-03-30,high,,False
False,115.042019,4,17°C|18°C|19°C|20°C or higher,53.06976299978586,92.17363700071914,Seoul,2,False,222.81368,169.74391700021414,139.81368,43.43405,-9.63571299978586,0.0014170000000035543,-92.17363700071914,2,145.243400000505,non_overlapping_yes_buckets,True,5.129931010347873,C,2026-03-30,high,18°C,True
False,-9.068005,1,23°C or higher,10.9131,-9.06809999995,Shanghai,1,False,185.45,174.5369,161.95,185.45,174.5369,161.95,9.06809999995,0,1.8450000000500002,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-30,high,,False
False,-4.0,1,30°C,4.0,-4.0,Shenzhen,1,False,200.0,196.0,200.0,200.0,196.0,200.0,4.0,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-30,high,,False
False,176.64217,2,25°C or below|26°C,66.1923449999128,176.64043499948718,Taipei,2,False,265.794541,199.6021960000872,0.004540999999960604,22.7,-43.4923449999128,0.0,-176.64043499948718,0,242.8327799994,non_overlapping_yes_buckets,True,11.709010616740088,C,2026-03-30,high,25°C or below,True
True,1.1218460000000001,2,20°C|21°C,3.2959549999999997,1.1218450000000009,Tokyo,2,False,142.59775,139.301795,142.59775,4.44,1.1440450000000006,0.0,-1.1218450000000009,0,4.417800000000001,non_overlapping_yes_buckets,True,32.116610360360355,C,2026-03-30,high,20°C,True
True,42.816027,2,19°C|20°C,23.111781996744,44.83603600205325,Beijing,1,False,120.92,97.808218003256,63.13,90.3022,67.190418003256,0.0,-44.83603600205325,1,67.94781799879725,non_overlapping_yes_buckets,True,1.3390592920216784,C,2026-04-01,high,19°C,True
False,52.591002,6,26°C|27°C|29°C|31°C|32°C|34°C,74.62567176303124,54.03783824092578,Buenos Aires,6,False,253.11358,178.4879082369688,0.0,17.89506,-56.730611763031234,0.0,-54.03783824092578,0,128.66351000395701,non_overlapping_yes_buckets,True,14.144326981859798,C,2026-04-01,high,29°C,True
False,-2.322983,1,13°C,13.552014992094962,-1.4975349905849615,Istanbul,1,False,83.02868000000001,69.47666500790504,0.0,83.02868000000001,69.47666500790504,0.0,1.4975349905849615,0,12.05448000151,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-01,high,13°C,True
False,-2.389044,1,23°C,16.494777000044593,-2.3903769976525933,Mexico City,1,False,49.984172,33.48939499995541,0.004172000000004061,49.984172,33.48939499995541,0.004172000000004061,2.3903769976525933,0,14.104400002392,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-01,high,23°C,True
False,68.567819,2,16°C|17°C or higher,47.29263726274001,69.50263673732687,Moscow,2,False,86.5,39.20736273725999,0.016755000000003406,72.04034,24.747702737259992,0.0,-69.50263673732687,0,116.79527400006687,non_overlapping_yes_buckets,True,1.20071615431021,C,2026-04-01,high,16°C,True
False,nan,1,between 72-73°F,6.84983500070203,-6.84983500070203,New York City,0,False,99.997537,93.14770199929796,99.997537,99.997537,93.14770199929796,99.997537,6.84983500070203,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-04-01,high,,False
True,38.362,3,10°C|11°C|12°C,28.295082999153887,38.35811700084611,Paris,2,False,100.0,71.70491700084611,100.0,50.0,21.704917000846113,0.0,-38.35811700084611,1,66.6532,non_overlapping_yes_buckets,True,2.0,C,2026-04-01,high,11°C,True
False,-10.720615,1,25°C,10.48791956586791,-10.48791956586791,Sao Paulo,1,False,80.223866,69.73594643413209,80.223866,80.223866,69.73594643413209,80.223866,10.48791956586791,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-01,high,,False
True,-8.358862,4,8°C|9°C|10°C|11°C,14.359220999919092,-14.359220999919092,Seoul,3,False,139.98701599999998,125.6277950000809,139.98701599999998,100.0,85.64077900008091,100.0,14.359220999919092,1,0.0,non_overlapping_yes_buckets,True,1.3998701599999999,C,2026-04-01,high,,False
False,nan,1,19°C,7.182538,-7.182538,Shanghai,0,False,32.6479,25.465362,32.6479,32.6479,25.465362,32.6479,7.182538,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-04-01,high,,False
