actual_minus_equal_amount,actual_minus_main_bucket,actual_minus_original_hold,actual_trade_pnl_v2,basket_key,bucket_count,buckets,city,equal_amount_basket_same_input_pnl,equal_payout_basket_same_input_pnl,evaluable,liquidity_limit,main_bucket,main_bucket_only_same_input_pnl,non_simultaneous_fill_limit,not_evaluable_reason,original_shares_hold_to_resolution_pnl,settled_yes_bucket_count,total_input_usd,unit,weather_date,weather_metric,winner_buckets
23.014935001512335,-18.970189995579332,5.9998604001521016e-05,44.8472,Shanghai|2026-06-08|high|C,2,22°C|23°C,Shanghai,21.832264998487666,50.47959128427034,True,counterfactual assumes all target shares could be filled at observed weighted average prices,23°C,63.81738999557933,counterfactual ignores that original fills occurred at different times and market states,,44.847140001396,,20.152859998604,C,2026-06-08,high,23°C
11.893731317635286,-77.94538006104005,-1.758130993027045,35.2519,Shenzhen|2026-06-08|high|C,3,28°C|29°C|30°C,Shenzhen,23.358168682364713,86.66747972915812,True,counterfactual assumes all target shares could be filled at observed weighted average prices,29°C,113.19728006104006,counterfactual ignores that original fills occurred at different times and market states,,37.010030993027044,,21.561387006972957,C,2026-06-08,high,29°C
61.15580541633278,-120.8292723347949,-1.2425019999579945,76.44771800000001,Hong Kong|2026-06-09|high|C,4,27°C|28°C|29°C|30°C,Hong Kong,15.291912583667226,68.02208152733525,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,197.2769903347949,counterfactual ignores that original fills occurred at different times and market states,,77.690219999958,,45.369780000042,C,2026-06-09,high,28°C
-228.56566422976536,334.550937996738,13.310937996738005,181.47293800000003,London|2026-06-09|high|C,3,18°C|19°C|20°C,London,410.0386022297654,167.95288479664785,True,counterfactual assumes all target shares could be filled at observed weighted average prices,18°C,-153.077999996738,counterfactual ignores that original fills occurred at different times and market states,,168.16200000326202,,153.077999996738,C,2026-06-09,high,19°C
19.835742204147234,-10.328515591705532,-3.552713678800501e-15,30.181599999999996,Moscow|2026-06-09|high|C,2,28°C|29°C,Moscow,10.345857795852762,27.53648927332333,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,40.51011559170553,counterfactual ignores that original fills occurred at different times and market states,,30.1816,,19.8184,C,2026-06-09,high,28°C
,,,,Seoul|2026-06-09|high|C,6,,Seoul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,6,,C,2026-06-09,high,
2.8000000000000247e-05,2.8000000000000247e-05,2.8000000000000247e-05,-0.0452,Seoul|2026-06-09|low|C,2,13°C|14°C,Seoul,-0.045228,-0.045228,True,counterfactual assumes all target shares could be filled at observed weighted average prices,13°C,-0.045228,counterfactual ignores that original fills occurred at different times and market states,,-0.045228,,0.045228,C,2026-06-09,low,
10.323941836180538,-28.03243032923893,-17.3196859984,18.948314,Shenzhen|2026-06-09|high|C,2,26°C|27°C,Shenzhen,8.624372163819462,46.78332402488272,True,counterfactual assumes all target shares could be filled at observed weighted average prices,27°C,46.98074432923893,counterfactual ignores that original fills occurred at different times and market states,,36.2679999984,,29.732000001600003,C,2026-06-09,high,27°C
0.00029999700600136237,0.00029999700600136237,0.00029999700600136237,-8.4306,Tokyo|2026-06-09|low|C,2,17°C|18°C,Tokyo,-8.430899997006001,-8.430899997006001,True,counterfactual assumes all target shares could be filled at observed weighted average prices,18°C,-8.430899997006001,counterfactual ignores that original fills occurred at different times and market states,,-8.430899997006001,,8.430899997006001,C,2026-06-09,low,
4.591310004632383,4.591310004632383,4.591310004632383,-47.176341,London|2026-06-10|high|C,3,18°C|19°C|20°C,London,-51.767651004632384,-51.767651004632384,True,counterfactual assumes all target shares could be filled at observed weighted average prices,19°C,-51.767651004632384,counterfactual ignores that original fills occurred at different times and market states,,-51.767651004632384,,51.767651004632384,C,2026-06-10,high,
18.85071857213871,-22.03925685854258,-3.149305997180001,37.113954,Moscow|2026-06-10|high|C,2,30°C|31°C,Moscow,18.26323542786129,50.834759175955924,True,counterfactual assumes all target shares could be filled at observed weighted average prices,30°C,59.15321085854258,counterfactual ignores that original fills occurred at different times and market states,,40.26325999718,,22.62674000282,C,2026-06-10,high,30°C
9.996734600115076e-05,9.996734600115076e-05,9.996734600115076e-05,-13.1197,San Francisco|2026-06-10|high|F,2,between 80-81°F|between 82-83°F,San Francisco,-13.119799967346001,-13.119799967346001,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 82-83°F,-13.119799967346001,counterfactual ignores that original fills occurred at different times and market states,,-13.119799967346001,,13.119799967346001,F,2026-06-10,high,
0.0001500015000002186,0.0001500015000002186,0.0001500015000002186,-2.9242,Seoul|2026-06-10|high|C,2,20°C|21°C,Seoul,-2.9243500015,-2.9243500015,True,counterfactual assumes all target shares could be filled at observed weighted average prices,21°C,-2.9243500015,counterfactual ignores that original fills occurred at different times and market states,,-2.9243500015,,2.9243500015,C,2026-06-10,high,
10.74072399341,10.74072399341,10.74072399341,-17.660033,Seoul|2026-06-10|low|C,2,15°C|16°C,Seoul,-28.40075699341,-28.40075699341,True,counterfactual assumes all target shares could be filled at observed weighted average prices,16°C,-28.40075699341,counterfactual ignores that original fills occurred at different times and market states,,-28.40075699341,,28.40075699341,C,2026-06-10,low,
3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,-15.306999999999999,Shanghai|2026-06-10|high|C,2,29°C|30°C,Shanghai,-15.307000000000002,-15.307000000000002,True,counterfactual assumes all target shares could be filled at observed weighted average prices,29°C,-15.307000000000002,counterfactual ignores that original fills occurred at different times and market states,,-15.307000000000002,,15.307000000000002,C,2026-06-10,high,
49.881670003264006,49.881670003264006,49.881670003264006,-10.297,Taipei|2026-06-10|high|C,2,23°C|24°C,Taipei,-60.178670003264,-60.178670003264,True,counterfactual assumes all target shares could be filled at observed weighted average prices,24°C,-60.178670003264,counterfactual ignores that original fills occurred at different times and market states,,-60.178670003264,,60.178670003264,C,2026-06-10,high,
,,,,Buenos Aires|2026-06-11|high|C,5,,Buenos Aires,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,5,,C,2026-06-11,high,
39.47539000775701,39.47539000775701,39.47539000775701,-12.0087,London|2026-06-11|high|C,2,14°C|15°C,London,-51.484090007757004,-51.484090007757004,True,counterfactual assumes all target shares could be filled at observed weighted average prices,15°C,-51.484090007757004,counterfactual ignores that original fills occurred at different times and market states,,-51.484090007757004,,51.484090007757004,C,2026-06-11,high,
142.1833134304821,-565.5448697971378,-7.522641955708025,418.59211400000004,Moscow|2026-06-11|high|C,3,31°C|32°C|33°C,Moscow,276.40880056951795,436.39271610165633,True,counterfactual assumes all target shares could be filled at observed weighted average prices,31°C,984.1369837971379,counterfactual ignores that original fills occurred at different times and market states,,426.11475595570806,,77.45529104429193,C,2026-06-11,high,31°C
,,,,Munich|2026-06-11|high|C,4,,Munich,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,4,,C,2026-06-11,high,
,,,,New York City|2026-06-11|high|F,5,,New York City,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,5,,F,2026-06-11,high,
86.51123600418029,86.51123600418029,86.51123600418029,52.24119999999999,Warsaw|2026-06-11|high|C,3,13°C|14°C|15°C,Warsaw,-34.2700360041803,-34.2700360041803,True,counterfactual assumes all target shares could be filled at observed weighted average prices,14°C,-34.2700360041803,counterfactual ignores that original fills occurred at different times and market states,,-34.2700360041803,,34.2700360041803,C,2026-06-11,high,
,,,,Ankara|2026-06-12|high|C,2,,Ankara,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-06-12,high,
78.59143890464586,-407.04522552111575,0.0006050110862645397,129.71349999999998,Beijing|2026-06-12|high|C,5,30°C|31°C|32°C|33°C|34°C,Beijing,51.12206109535413,143.41080864658932,True,counterfactual assumes all target shares could be filled at observed weighted average prices,32°C,536.7587255211157,counterfactual ignores that original fills occurred at different times and market states,,129.71289498891372,,70.28710501108627,C,2026-06-12,high,32°C
105.03366329104014,-69.11411241646428,58.69143899854453,200.243346,Buenos Aires|2026-06-12|high|C,2,17°C|18°C,Buenos Aires,95.20968270895986,187.89538254282425,True,counterfactual assumes all target shares could be filled at observed weighted average prices,17°C,269.3574584164643,counterfactual ignores that original fills occurred at different times and market states,,141.55190700145548,,78.93809299854453,C,2026-06-12,high,17°C
0.3804410026221916,0.3804410026221916,0.3804410026221916,-33.716468,Guangzhou|2026-06-12|high|C,3,33°C|34°C|35°C,Guangzhou,-34.09690900262219,-34.09690900262219,True,counterfactual assumes all target shares could be filled at observed weighted average prices,34°C,-34.09690900262219,counterfactual ignores that original fills occurred at different times and market states,,-34.09690900262219,,34.09690900262219,C,2026-06-12,high,
9.800000000126374e-05,9.800000000126374e-05,9.800000000126374e-05,-8.495899999999999,Istanbul|2026-06-12|high|C,2,25°C|26°C,Istanbul,-8.495998,-8.495998,True,counterfactual assumes all target shares could be filled at observed weighted average prices,25°C,-8.495998,counterfactual ignores that original fills occurred at different times and market states,,-8.495998,,8.495998,C,2026-06-12,high,
,,,,London|2026-06-12|high|C,5,,London,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,5,,C,2026-06-12,high,
-12.94288490166582,54.949705994165996,9.189705994166001,25.076966,Moscow|2026-06-12|high|C,2,31°C|32°C,Moscow,38.01985090166582,81.57646813342606,True,counterfactual assumes all target shares could be filled at observed weighted average prices,32°C,-29.872739994166,counterfactual ignores that original fills occurred at different times and market states,,15.887260005833998,,29.872739994166,C,2026-06-12,high,31°C
0.0015000006280061484,0.0015000006280061484,0.0015000006280061484,-43.7973,Munich|2026-06-12|high|C,2,13°C|14°C,Munich,-43.798800000628006,-43.798800000628006,True,counterfactual assumes all target shares could be filled at observed weighted average prices,14°C,-43.798800000628006,counterfactual ignores that original fills occurred at different times and market states,,-43.798800000628006,,43.798800000628006,C,2026-06-12,high,
86.1931833075683,-376.9093194582337,-10.641191000981209,114.45041900000001,New York City|2026-06-12|high|F,5,between 88-89°F|between 90-91°F|between 92-93°F|between 94-95°F|between 96-97°F,New York City,28.257235692431706,134.20919729002645,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 94-95°F,491.3597384582337,counterfactual ignores that original fills occurred at different times and market states,,125.09161000098122,,87.5183899990188,F,2026-06-12,high,between 94-95°F
29.73596099007,29.73596099007,29.73596099007,1.5869300000000002,New York City|2026-06-12|low|F,2,between 70-71°F|between 72-73°F,New York City,-28.149030990070003,-28.149030990070003,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 72-73°F,-28.149030990070003,counterfactual ignores that original fills occurred at different times and market states,,-28.149030990070003,,28.149030990070003,F,2026-06-12,low,
50.00090399218806,50.00090399218806,50.00090399218806,-20.7098,Panama City|2026-06-12|high|C,2,34°C|35°C,Panama City,-70.71070399218806,-70.71070399218806,True,counterfactual assumes all target shares could be filled at observed weighted average prices,34°C,-70.71070399218806,counterfactual ignores that original fills occurred at different times and market states,,-70.71070399218806,,70.71070399218806,C,2026-06-12,high,
0.00029998784800966405,0.00029998784800966405,0.00029998784800966405,-52.426199999999994,Qingdao|2026-06-12|high|C,2,29°C|30°C,Qingdao,-52.426499987848004,-52.426499987848004,True,counterfactual assumes all target shares could be filled at observed weighted average prices,30°C,-52.426499987848004,counterfactual ignores that original fills occurred at different times and market states,,-52.426499987848004,,52.426499987848004,C,2026-06-12,high,
